id,subject,predicate,object,confidence,count
R18533,无法,相关,启动,0.5,1
R18534,无法,相关,服务,0.5,1
R18535,服务,相关,进程,0.5,1
R18536,无法,相关,Dexter,0.5,1
R18537,文档,相关,Dexter,0.5,1
R18538,服务,相关,界面,0.5,1
R18539,服务,相关,可视化,0.5,1
R18540,可视化,相关,Dexter,0.5,1
R18541,服务,相关,方法,0.5,1
R18542,界面,相关,HTTP,0.5,1
R18543,界面,相关,通常的一种解决方法,0.5,1
R18544,方法,相关,HTTP,0.5,1
R18545,方法,相关,通常的一种解决方法,0.5,1
R18546,服务,相关,地址,0.5,1
R18547,地址,相关,Dexter,0.5,1
R18548,地址,相关,Web,0.5,1
R18549,地址,相关,HTTP,0.5,1
R18550,服务,相关,实体,0.5,1
R18551,服务,相关,链接,0.5,1
R18552,任务,相关,Dexter,0.5,1
R18553,界面,相关,Dexter Web,0.5,1
R18554,服务,相关,参数,0.5,1
R18555,参数,相关,Dexter,0.5,1
R18556,实验,相关,文本,0.5,1
R18557,实验,相关,实体,0.5,1
R18558,实验,相关,链接,0.5,1
R18559,After,相关,Jonny,0.5,1
R18560,Jonny Cash,相关,Jonny,0.5,1
R18561,Cash,相关,Jonny,0.5,1
R18562,American Recordings,相关,American,0.5,1
R18563,Am,相关,American,0.5,1
R18564,Recordings,相关,American,0.5,1
R18565,Jonny Cash,相关,American,0.5,1
R18566,American Recordings,相关,Jonny,0.5,1
R18567,Rick Rubin,相关,Jonny,0.5,1
R18568,Rick Rubin,相关,American,0.5,1
R18569,Cash,相关,American,0.5,1
R18570,Am,相关,Jonny,0.5,1
R18571,Recordings,相关,Jonny,0.5,1
R18572,Rick,相关,Jonny,0.5,1
R18573,Rick,相关,American,0.5,1
R18574,Rubin,相关,Jonny,0.5,1
R18575,Rubin,相关,American,0.5,1
R18576,文本,相关,再完成与知识库,0.5,1
R18577,实体,相关,再完成与知识库,0.5,1
R18578,知识库,相关,再完成与知识库,0.5,1
R18579,再完成与知识库,相关,再完成与知识,0.5,1
R18580,再完成与知识库,相关,知识库的,0.5,1
R18581,Dexter,相关,API,0.5,1
R18582,Dexter API,相关,API,0.5,1
R18583,文本,相关,并给出系统,0.5,1
R18584,实体,相关,并给出系统,0.5,1
R18585,链接,相关,并给出系统,0.5,1
R18586,流程,相关,并给出系统,0.5,1
R18587,系统,相关,并给出系统,0.5,1
R18588,并给出系统,相关,实体识别,0.5,1
R18589,对应,相关,称对应的知识图谱,0.5,1
R18590,环境,相关,Linux,0.5,1
R18591,命令,相关,Linux,0.5,1
R18592,文本,相关,传输,0.5,1
R18593,内容,相关,传输,0.5,1
R18594,参数,相关,传输,0.5,1
R18595,调整,相关,结果,0.5,1
R18596,设置,相关,代表,0.5,1
R18597,设置,相关,命名,0.5,1
R18598,设置,相关,实体,0.5,1
R18599,设置,相关,实体识别,0.5,1
R18600,设置,相关,命名实体,0.5,1
R18601,调整,相关,实际,0.5,1
R18602,调整,相关,情况,0.5,1
R18603,Jonny Cash,相关,Cash,0.5,1
R18604,American Recordings,相关,Recordings,0.5,1
R18605,American Recordings,相关,Rick,0.5,1
R18606,Rick Rubin,相关,Rick,0.5,1
R18607,Rick Rubin,相关,Rubin,0.5,1
R18608,传输,相关,文本,0.5,1
R18609,服务,相关,文本,0.5,1
R18610,文本,相关,Dexter,0.5,1
R18611,字段,相关,Document,0.5,1
R18612,字段,相关,Dexter,0.5,1
R18613,Dexter,相关,实体识别,0.5,1
R18614,字段,相关,对应,0.5,1
R18615,数字,相关,对应,0.5,1
R18616,细节,相关,对应,0.5,1
R18617,对应,相关,对应的知识图谱,0.5,1
R18618,信息,相关,Dexter,0.5,1
R18619,Dexter,相关,信息还不够完善,0.5,1
R18620,对应,相关,功能,0.5,1
R18621,功能,相关,尝试,0.5,1
R18622,语义,相关,尝试,0.5,1
R18623,读者,相关,Web,0.5,1
R18624,文档,相关,尝试,0.5,1
R18625,文档,相关,Web,0.5,1
R18626,尝试,相关,语义相关性等功能,0.5,1
R18627,Web,相关,语义相关性等功能,0.5,1
R18628,实体,相关,Java,0.5,1
R18629,实体,相关,AGDISTIS,0.5,1
R18630,语言,相关,AGDISTIS,0.5,1
R18631,开源,相关,AGDISTIS,0.5,1
R18632,链接,相关,Java,0.5,1
R18633,链接,相关,AGDISTIS,0.5,1
R18634,德国,相关,大学,0.5,1
R18635,德国,相关,由德国莱比锡大学,0.5,1
R18636,莱比锡,相关,大学,0.5,1
R18637,莱比锡,相关,由德国莱比锡大学,0.5,1
R18638,大学,相关,由德国莱比锡大学,0.5,1
R18639,实体,相关,行的开源实体链接框架,0.5,1
R18640,实体,相关,实体链接框架,0.5,1
R18641,开源,相关,行的开源实体链接框架,0.5,1
R18642,开源,相关,实体链接框架,0.5,1
R18643,链接,相关,行的开源实体链接框架,0.5,1
R18644,链接,相关,实体链接框架,0.5,1
R18645,框架,相关,AGDISTIS,0.5,1
R18646,框架,相关,行的开源实体链接框架,0.5,1
R18647,框架,相关,实体链接框架,0.5,1
R18648,扩展性,相关,AGDISTIS,0.5,1
R18649,官方,相关,AGDISTIS,0.5,1
R18650,数据源,相关,AGDISTIS,0.5,1
R18651,图谱,相关,AGDISTIS,0.5,1
R18652,AGDISTIS,相关,其官方支持的链接知识图谱,0.5,1
R18653,AGDISTIS,相关,知识图谱数据源为,0.5,1
R18654,AGDISTIS,相关,知识图谱,0.5,1
R18655,使用者,相关,DBpedia,0.5,1
R18656,数据源,相关,DBpedia,0.5,1
R18657,DBpedia,相关,数据源构建相应的,0.5,1
R18658,数据源,相关,识图谱或知识库,0.5,1
R18659,图谱,相关,识图谱或知识库,0.5,1
R18660,知识库,相关,AGDISTIS,0.5,1
R18661,知识库,相关,识图谱或知识库,0.5,1
R18662,AGDISTIS,相关,识图谱或知识库,0.5,1
R18663,AGDISTIS,相关,识图谱或知识,0.5,1
R18664,AGDISTIS,相关,数据源上层,0.5,1
R18665,识图谱或知识库,相关,识图谱或知识,0.5,1
R18666,识图谱或知识库,相关,数据源上层,0.5,1
R18667,特色,相关,AGDISTIS,0.5,1
R18668,特色,相关,实体链接框架,0.5,1
R18669,诱导,相关,话题,0.5,1
R18670,诱导,相关,算法,0.5,1
R18671,诱导,相关,标签,0.5,1
R18672,诱导,相关,策略,0.5,1
R18673,诱导,相关,字符串,0.5,1
R18674,诱导,相关,度量,0.5,1
R18675,话题,相关,HITS,0.5,1
R18676,话题,相关,本诱导的话题算法,0.5,1
R18677,算法,相关,HITS,0.5,1
R18678,算法,相关,本诱导的话题算法,0.5,1
R18679,标签,相关,HITS,0.5,1
R18680,标签,相关,本诱导的话题算法,0.5,1
R18681,策略,相关,HITS,0.5,1
R18682,策略,相关,本诱导的话题算法,0.5,1
R18683,字符串,相关,HITS,0.5,1
R18684,字符串,相关,本诱导的话题算法,0.5,1
R18685,度量,相关,HITS,0.5,1
R18686,度量,相关,本诱导的话题算法,0.5,1
R18687,实体,相关,的实体与知识库,0.5,1
R18688,链接,相关,的实体与知识库,0.5,1
R18689,知识库,相关,的实体与知识库,0.5,1
R18690,法相,相关,的实体与知识库,0.5,1
R18691,地将,相关,的实体与知识库,0.5,1
R18692,文本,相关,的实体与知识库,0.5,1
R18693,的实体与知识库,相关,将输入文本中的实体与知识,0.5,1
R18694,的实体与知识库,相关,知识库中的实体正,0.5,1
R18695,架构,相关,AGDISTIS,0.5,1
R18696,方法,相关,接的方法,0.5,1
R18697,流程,相关,接的方法,0.5,1
R18698,文本,相关,AGDISTIS,0.5,1
R18699,实体,相关,于知识库的图搜索算法,0.5,1
R18700,实体,相关,用基于知识库,0.5,1
R18701,消歧,相关,于知识库的图搜索算法,0.5,1
R18702,消歧,相关,用基于知识库,0.5,1
R18703,知识库,相关,于知识库的图搜索算法,0.5,1
R18704,知识库,相关,用基于知识库,0.5,1
R18705,搜索算法,相关,于知识库的图搜索算法,0.5,1
R18706,搜索算法,相关,用基于知识库,0.5,1
R18707,算法,相关,于知识库的图搜索算法,0.5,1
R18708,算法,相关,用基于知识库,0.5,1
R18709,于知识库的图搜索算法,相关,用基于知识库,0.5,1
R18710,于知识库的图搜索算法,相关,用基于知识,0.5,1
R18711,于知识库的图搜索算法,相关,知识库的图搜索算,0.5,1
R18712,用基于知识库,相关,用基于知识,0.5,1
R18713,用基于知识库,相关,知识库的图搜索算,0.5,1
R18714,实体,相关,HITS,0.5,1
R18715,结构,相关,HITS,0.5,1
R18716,前序,相关,HITS,0.5,1
R18717,步骤,相关,HITS,0.5,1
R18718,链接,相关,HITS,0.5,1
R18719,置信度,相关,假设,0.5,1
R18720,置信度,相关,AGDISTIS,0.5,1
R18721,代表,相关,AGDISTIS,0.5,1
R18722,算法,相关,AGDISTIS,0.5,1
R18723,算法,相关,所有算法,0.5,1
R18724,过程,相关,AGDISTIS,0.5,1
R18725,过程,相关,所有算法,0.5,1
R18726,时间,相关,AGDISTIS,0.5,1
R18727,时间,相关,所有算法,0.5,1
R18728,复杂度,相关,AGDISTIS,0.5,1
R18729,复杂度,相关,所有算法,0.5,1
R18730,实体,相关,其他基于深度学习算法,0.5,1
R18731,算法,相关,服务,0.5,1
R18732,算法,相关,其他基于深度学习算法,0.5,1
R18733,链接,相关,其他基于深度学习算法,0.5,1
R18734,服务,相关,速度,0.5,1
R18735,服务,相关,深度学习,0.5,1
R18736,速度,相关,其他基于深度学习算法,0.5,1
R18737,其他基于深度学习算法,相关,深度学习,0.5,1
R18738,服务,相关,方面,0.5,1
R18739,服务,相关,样例,0.5,1
R18740,方面,相关,AGDISTIS,0.5,1
R18741,方面,相关,API,0.5,1
R18742,可视化,相关,AGDISTIS,0.5,1
R18743,界面,相关,AGDISTIS,0.5,1
R18744,界面,相关,API,0.5,1
R18745,样例,相关,AGDISTIS,0.5,1
R18746,样例,相关,API,0.5,1
R18747,方法,相关,AGDISTIS,0.5,1
R18748,方法,相关,API,0.5,1
R18749,方法,相关,AGDISTIS API,0.5,1
R18750,方法,相关,服务的使用方法,0.5,1
R18751,服务,相关,部署,0.5,1
R18752,部署,相关,AGDISTIS,0.5,1
R18753,图形界面,相关,AGDISTIS,0.5,1
R18754,图形界面,相关,Web,0.5,1
R18755,读者,相关,AGDISTIS,0.5,1
R18756,链接,相关,API,0.5,1
R18757,任务,相关,API,0.5,1
R18758,实体,相关,预先,0.5,1
R18759,链接,相关,预先,0.5,1
R18760,服务,相关,句子,0.5,1
R18761,使用者,相关,预先,0.5,1
R18762,使用者,相关,AGDISTIS,0.5,1
R18763,预先,相关,句子,0.5,1
R18764,句子,相关,AGDISTIS,0.5,1
R18765,American,相关,Recordings,0.5,1
R18766,Re,相关,Recordings,0.5,1
R18767,实体,相关,Linux,0.5,1
R18768,实体,相关,API,0.5,1
R18769,文本,相关,API,0.5,1
R18770,Entity,相关,Recordings,0.5,1
R18771,Entity,相关,Rick,0.5,1
R18772,Entity,相关,Rubin,0.5,1
R18773,Entity,相关,Jonny,0.5,1
R18774,字典,相关,AGDISTIS,0.5,1
R18775,消歧,相关,AGDISTIS,0.5,1
R18776,AGDISTIS,相关,可以直接使用知识图谱,0.5,1
R18777,AGDISTIS,相关,知识图谱中已消歧,0.5,1
R18778,字段,相关,URL,0.5,1
R18779,标识,相关,URL,0.5,1
R18780,使用者,相关,URL,0.5,1
R18781,结果,相关,Entity,0.5,1
R18782,结果,相关,AGDISTIS,0.5,1
R18783,标准,相关,Entity,0.5,1
R18784,标准,相关,AGDISTIS,0.5,1
R18785,实体,相关,长度,0.5,1
R18786,字段,相关,长度,0.5,1
R18787,长度,相关,句子,0.5,1
R18788,实体,相关,以使用命令行工具,0.5,1
R18789,命令行,相关,AGDISTIS,0.5,1
R18790,命令行,相关,以使用命令行工具,0.5,1
R18791,工具,相关,AGDISTIS,0.5,1
R18792,工具,相关,以使用命令行工具,0.5,1
R18793,链接,相关,以使用命令行工具,0.5,1
R18794,命令,相关,AGDISTIS,0.5,1
R18795,命令,相关,以使用命令行工具,0.5,1
R18796,AGDISTIS,相关,以使用命令行工具,0.5,1
R18797,调用,相关,环境,0.5,1
R18798,调用,相关,前提,0.5,1
R18799,环境,相关,AGDISTIS,0.5,1
R18800,前提,相关,AGDISTIS,0.5,1
R18801,前提,相关,Python,0.5,1
R18802,命令,相关,Python,0.5,1
R18803,调用,相关,官方,0.5,1
R18804,官方,相关,Python,0.5,1
R18805,句子,相关,Python,0.5,1
R18806,链接,相关,Python,0.5,1
R18807,例子,相关,Python,0.5,1
R18808,任务,相关,Python,0.5,1
R18809,任务,相关,AGDISTIS,0.5,1
R18810,调用,相关,开源,0.5,1
R18811,调用,相关,软件,0.5,1
R18812,调用,相关,作为一款开源软件,0.5,1
R18813,官方,相关,作为一款开源软件,0.5,1
R18814,开源,相关,作为一款开源软件,0.5,1
R18815,软件,相关,AGDISTIS,0.5,1
R18816,软件,相关,作为一款开源软件,0.5,1
R18817,AGDISTIS,相关,作为一款开源软件,0.5,1
R18818,中文,相关,AGDISTIS,0.5,1
R18819,数据,相关,AGDISTIS,0.5,1
R18820,数据源,相关,Linux,0.5,1
R18821,系统,相关,AGDISTIS,0.5,1
R18822,数据,相关,Linux,0.5,1
R18823,官方,相关,Java,0.5,1
R18824,源码,相关,Java,0.5,1
R18825,源码,相关,AGDISTIS,0.5,1
R18826,AGDISTIS,相关,AGDISTIS.git,0.5,1
R18827,中文,相关,启动,0.5,1
R18828,实体,相关,启动,0.5,1
R18829,中国,相关,政治,0.5,1
R18830,中国,相关,经济,0.5,1
R18831,中国,相关,中心,0.5,1
R18832,中国,相关,Entity,0.5,1
R18833,上海,相关,URL,0.5,1
R18834,上海,相关,Entity,0.5,1
R18835,北京,相关,URL,0.5,1
R18836,方法,相关,通过信息抽取方法,0.5,1
R18837,关键,相关,通过信息抽取方法,0.5,1
R18838,信息,相关,通过信息抽取方法,0.5,1
R18839,歧义,相关,通过信息抽取方法,0.5,1
R18840,通过信息抽取方法,相关,信息抽取方法得到,0.5,1
R18841,通过信息抽取方法,相关,信息往往是有歧义,0.5,1
R18842,通过信息抽取方法,相关,信息抽取,0.5,1
R18843,实体,相关,过实体链接的方法,0.5,1
R18844,链接,相关,过实体链接的方法,0.5,1
R18845,链接,相关,体指称与知识库,0.5,1
R18846,方法,相关,过实体链接的方法,0.5,1
R18847,方法,相关,体指称与知识库,0.5,1
R18848,信息,相关,过实体链接的方法,0.5,1
R18849,信息,相关,体指称与知识库,0.5,1
R18850,知识库,相关,过实体链接的方法,0.5,1
R18851,过实体链接的方法,相关,体指称与知识库,0.5,1
R18852,过实体链接的方法,相关,的信息中的实体指称与知识,0.5,1
R18853,过实体链接的方法,相关,信息中的实体指称,0.5,1
R18854,过实体链接的方法,相关,知识库中的实体进,0.5,1
R18855,体指称与知识库,相关,的信息中的实体指称与知识,0.5,1
R18856,体指称与知识库,相关,信息中的实体指称,0.5,1
R18857,体指称与知识库,相关,知识库中的实体进,0.5,1
R18858,歧义,相关,对应,0.5,1
R18859,实体,相关,拼接在实体抽取系统,0.5,1
R18860,实体,相关,实体抽取系统,0.5,1
R18861,功能,相关,拼接在实体抽取系统,0.5,1
R18862,功能,相关,实体抽取系统,0.5,1
R18863,后处理,相关,拼接在实体抽取系统,0.5,1
R18864,后处理,相关,实体抽取系统,0.5,1
R18865,模块,相关,拼接在实体抽取系统,0.5,1
R18866,模块,相关,实体抽取系统,0.5,1
R18867,系统,相关,拼接在实体抽取系统,0.5,1
R18868,系统,相关,实体抽取系统,0.5,1
R18869,的实体与知识库,相关,通过将抽取到的实体与知识,0.5,1
R18870,的实体与知识库,相关,知识库中的实体进,0.5,1
R18871,句子,相关,成龙,0.5,1
R18872,中华民族,相关,成龙,0.5,1
R18873,图腾,相关,成龙,0.5,1
R18874,实体,相关,成龙,0.5,1
R18875,系统,相关,成龙,0.5,1
R18876,中华民族,相关,实体抽取系统,0.5,1
R18877,图腾,相关,实体抽取系统,0.5,1
R18878,成龙,相关,实体抽取系统,0.5,1
R18879,成龙,相关,直观,0.5,1
R18880,语料,相关,物的指称出现导致模型,0.5,1
R18881,人物,相关,物的指称出现导致模型,0.5,1
R18882,模型,相关,物的指称出现导致模型,0.5,1
R18883,物的指称出现导致模型,相关,个人物的指称出现导致模型,0.5,1
R18884,实体,相关,训练好的实体链接系统,0.5,1
R18885,链接,相关,训练,0.5,1
R18886,链接,相关,训练好的实体链接系统,0.5,1
R18887,系统,相关,训练,0.5,1
R18888,系统,相关,训练好的实体链接系统,0.5,1
R18889,中华民族,相关,训练,0.5,1
R18890,中华民族,相关,训练好的实体链接系统,0.5,1
R18891,图腾,相关,训练,0.5,1
R18892,图腾,相关,训练好的实体链接系统,0.5,1
R18893,实体,相关,都可以在知识库,0.5,1
R18894,链接,相关,都可以在知识库,0.5,1
R18895,知识库,相关,都可以在知识库,0.5,1
R18896,对应,相关,模块,0.5,1
R18897,对应,相关,都可以在知识库,0.5,1
R18898,对应,相关,实体链接模块都可以在知识,0.5,1
R18899,对应,相关,知识库中找到对应,0.5,1
R18900,模块,相关,都可以在知识库,0.5,1
R18901,句子,相关,都可以在知识库,0.5,1
R18902,都可以在知识库,相关,实体链接模块都可以在知识,0.5,1
R18903,都可以在知识库,相关,知识库中找到对应,0.5,1
R18904,成龙,相关,无法,0.5,1
R18905,模块,相关,体指称与知识库,0.5,1
R18906,结果,相关,体指称与知识库,0.5,1
R18907,体指称与知识库,相关,将抽取到的实体指称与知识,0.5,1
R18908,链接,相关,成龙,0.5,1
R18909,模块,相关,成龙,0.5,1
R18910,错误,相关,成龙,0.5,1
R18911,准确率,相关,实体链接系统,0.5,1
R18912,链接,相关,体链接到知识库,0.5,1
R18913,实体,相关,体链接到知识库,0.5,1
R18914,模块,相关,体链接到知识库,0.5,1
R18915,正确性,相关,体链接到知识库,0.5,1
R18916,利用,相关,体链接到知识库,0.5,1
R18917,知识库,相关,体链接到知识库,0.5,1
R18918,识库,相关,体链接到知识库,0.5,1
R18919,体链接到知识库,相关,正确性并将实体链接到知识,0.5,1
R18920,体链接到知识库,相关,知识库中,0.5,1
R18921,事物,相关,发展,0.5,1
R18922,发展,相关,网络,0.5,1
R18923,发展,相关,数字化,0.5,1
R18924,发展,相关,往往会生成新的知识,0.5,1
R18925,发展,相关,并在网络,0.5,1
R18926,发展,相关,知识并在网络上进,0.5,1
R18927,利用,相关,富已有的知识库,0.5,1
R18928,知识库,相关,自动,0.5,1
R18929,知识库,相关,富已有的知识库,0.5,1
R18930,自动,相关,识库,0.5,1
R18931,自动,相关,富已有的知识库,0.5,1
R18932,自动,相关,利用新提取的知识,0.5,1
R18933,自动,相关,丰富已有的知识,0.5,1
R18934,自动,相关,已成为知识,0.5,1
R18935,自动,相关,知识自动挖掘,0.5,1
R18936,识库,相关,富已有的知识库,0.5,1
R18937,富已有的知识库,相关,利用新提取的知识,0.5,1
R18938,富已有的知识库,相关,丰富已有的知识,0.5,1
R18939,富已有的知识库,相关,已成为知识,0.5,1
R18940,富已有的知识库,相关,知识自动挖掘,0.5,1
R18941,链接,相关,链接则是知识库,0.5,1
R18942,实体,相关,链接则是知识库,0.5,1
R18943,知识库,相关,链接则是知识库,0.5,1
R18944,任务,相关,链接则是知识库,0.5,1
R18945,识库,相关,链接则是知识库,0.5,1
R18946,链接则是知识库,相关,实体链接则是知识,0.5,1
R18947,链接则是知识库,相关,知识库填充的一个,0.5,1
R18948,链接,相关,此时使用实体链接方法,0.5,1
R18949,实体,相关,此时使用实体链接方法,0.5,1
R18950,特点,相关,此时使用实体链接方法,0.5,1
R18951,三元组,相关,此时使用实体链接方法,0.5,1
R18952,形式,相关,此时使用实体链接方法,0.5,1
R18953,方法,相关,此时使用实体链接方法,0.5,1
R18954,主语,相关,此时使用实体链接方法,0.5,1
R18955,宾语,相关,此时使用实体链接方法,0.5,1
R18956,链接,相关,与知识库,0.5,1
R18957,知识库,相关,与知识库,0.5,1
R18958,三元组,相关,与知识库,0.5,1
R18959,识库,相关,与知识库,0.5,1
R18960,与知识库,相关,在知识图谱,0.5,1
R18961,与知识库,相关,即可在知识图谱,0.5,1
R18962,与知识库,相关,知识库进行链接,0.5,1
R18963,与知识库,相关,知识图谱中生成新,0.5,1
R18964,与知识库,相关,知识图谱,0.5,1
R18965,链接,相关,示了利用实体链接技术,0.5,1
R18966,链接,相关,链接技术,0.5,1
R18967,实体,相关,示了利用实体链接技术,0.5,1
R18968,实体,相关,链接技术,0.5,1
R18969,利用,相关,示了利用实体链接技术,0.5,1
R18970,利用,相关,链接技术,0.5,1
R18971,技术,相关,示了利用实体链接技术,0.5,1
R18972,技术,相关,链接技术,0.5,1
R18973,过程,相关,示了利用实体链接技术,0.5,1
R18974,过程,相关,链接技术,0.5,1
R18975,示了利用实体链接技术,相关,利用实体链接技术完成知识,0.5,1
R18976,示了利用实体链接技术,相关,知识扩充的过程,0.5,1
R18977,链接技术,相关,利用实体链接技术完成知识,0.5,1
R18978,链接技术,相关,知识扩充的过程,0.5,1
R18979,结构化,相关,姚明,0.5,1
R18980,结构化,相关,麦迪曾,0.5,1
R18981,结构化,相关,麦迪,0.5,1
R18982,文本,相关,姚明,0.5,1
R18983,文本,相关,麦迪曾,0.5,1
R18984,文本,相关,麦迪,0.5,1
R18985,姚明,相关,效力,0.5,1
R18986,姚明,相关,火箭队,0.5,1
R18987,麦迪曾,相关,效力,0.5,1
R18988,麦迪曾,相关,火箭队,0.5,1
R18989,效力,相关,麦迪,0.5,1
R18990,火箭队,相关,麦迪,0.5,1
R18991,实体,相关,抽取和关系抽取等模型,0.5,1
R18992,三元组,相关,抽取和关系抽取等模型,0.5,1
R18993,姚明,相关,模型,0.5,1
R18994,姚明,相关,句子,0.5,1
R18995,姚明,相关,抽取和关系抽取等模型,0.5,1
R18996,姚明,相关,实体抽取和关系抽取等模型,0.5,1
R18997,姚明,相关,关系抽取,0.5,1
R18998,姚明,相关,关系,0.5,1
R18999,模型,相关,抽取和关系抽取等模型,0.5,1
R19000,句子,相关,抽取和关系抽取等模型,0.5,1
R19001,抽取和关系抽取等模型,相关,实体抽取和关系抽取等模型,0.5,1
R19002,抽取和关系抽取等模型,相关,关系抽取,0.5,1
R19003,抽取和关系抽取等模型,相关,关系,0.5,1
R19004,实体,相关,相连接,0.5,1
R19005,识库,相关,相连接,0.5,1
R19006,相连接,相关,流程,0.5,1
R19007,相连接,相关,才能完成完整的知识,0.5,1
R19008,相连接,相关,知识扩充流程,0.5,1
R19009,实体,相关,与知识库,0.5,1
R19010,知识库,相关,链接技术,0.5,1
R19011,三元组,相关,链接技术,0.5,1
R19012,三元组,相关,体指称与知识库,0.5,1
R19013,识库,相关,链接技术,0.5,1
R19014,识库,相关,体指称与知识库,0.5,1
R19015,技术,相关,与知识库,0.5,1
R19016,技术,相关,体指称与知识库,0.5,1
R19017,链接技术,相关,与知识库,0.5,1
R19018,链接技术,相关,体指称与知识库,0.5,1
R19019,链接技术,相关,三元组中的实体指称与知识,0.5,1
R19020,链接技术,相关,知识库中,0.5,1
R19021,链接技术,相关,知识库中的实体链,0.5,1
R19022,与知识库,相关,三元组中的实体指称与知识,0.5,1
R19023,与知识库,相关,知识库中,0.5,1
R19024,与知识库,相关,知识库中的实体链,0.5,1
R19025,体指称与知识库,相关,三元组中的实体指称与知识,0.5,1
R19026,体指称与知识库,相关,知识库中的实体链,0.5,1
R19027,链接,相关,建立知识库,0.5,1
R19028,实体,相关,建立知识库,0.5,1
R19029,知识库,相关,建立知识库,0.5,1
R19030,三元组,相关,建立知识库,0.5,1
R19031,主语,相关,建立知识库,0.5,1
R19032,宾语,相关,建立知识库,0.5,1
R19033,识库,相关,建立知识库,0.5,1
R19034,谓语,相关,建立知识库,0.5,1
R19035,建立知识库,相关,建立知识,0.5,1
R19036,建立知识库,相关,知识库中,0.5,1
R19037,建立知识库,相关,知识库中主语实体,0.5,1
R19038,检索,相关,信息检索和问答,0.5,1
R19039,关键词,相关,信息检索方法,0.5,1
R19040,检索,相关,信息检索方法由基,0.5,1
R19041,语义,相关,信息检索方法,0.5,1
R19042,信息检索方法,相关,信息检索方法由基,0.5,1
R19043,检索,相关,使用者,0.5,1
R19044,检索,相关,语义检索通常被认,0.5,1
R19045,检索,相关,语义检索中,0.5,1
R19046,实体,相关,使用实体链接方法,0.5,1
R19047,链接,相关,检索,0.5,1
R19048,链接,相关,使用实体链接方法,0.5,1
R19049,方法,相关,使用实体链接方法,0.5,1
R19050,实体,相关,实体与知识库,0.5,1
R19051,检索,相关,知识库,0.5,1
R19052,检索,相关,范围,0.5,1
R19053,检索,相关,实体与知识库,0.5,1
R19054,检索,相关,实体与知识,0.5,1
R19055,检索,相关,知识库中的实体进,0.5,1
R19056,知识库,相关,实体与知识库,0.5,1
R19057,对应,相关,范围,0.5,1
R19058,对应,相关,实体与知识库,0.5,1
R19059,对应,相关,实体与知识,0.5,1
R19060,范围,相关,实体与知识库,0.5,1
R19061,信息,相关,实体与知识库,0.5,1
R19062,实体与知识库,相关,实体与知识,0.5,1
R19063,实体与知识库,相关,知识库中的实体进,0.5,1
R19064,搜索引擎,相关,成龙,0.5,1
R19065,成龙,相关,电影,0.5,1
R19066,解析,相关,系统,0.5,1
R19067,成龙,相关,句子,0.5,1
R19068,成龙,相关,三元组,0.5,1
R19069,实体,相关,可通过实体链接方法,0.5,1
R19070,实体,相关,将成龙与知识库,0.5,1
R19071,链接,相关,可通过实体链接方法,0.5,1
R19072,链接,相关,将成龙与知识库,0.5,1
R19073,方法,相关,成龙,0.5,1
R19074,方法,相关,可通过实体链接方法,0.5,1
R19075,方法,相关,将成龙与知识库,0.5,1
R19076,知识库,相关,成龙,0.5,1
R19077,知识库,相关,可通过实体链接方法,0.5,1
R19078,知识库,相关,将成龙与知识库,0.5,1
R19079,成龙,相关,可通过实体链接方法,0.5,1
R19080,成龙,相关,将成龙与知识库,0.5,1
R19081,成龙,相关,实体链接方法将成龙与知识,0.5,1
R19082,成龙,相关,知识库中的成龙进,0.5,1
R19083,可通过实体链接方法,相关,将成龙与知识库,0.5,1
R19084,可通过实体链接方法,相关,实体链接方法将成龙与知识,0.5,1
R19085,可通过实体链接方法,相关,知识库中的成龙进,0.5,1
R19086,将成龙与知识库,相关,实体链接方法将成龙与知识,0.5,1
R19087,将成龙与知识库,相关,知识库中的成龙进,0.5,1
R19088,实体,相关,辅助,0.5,1
R19089,链接,相关,辅助,0.5,1
R19090,辅助,相关,语义,0.5,1
R19091,辅助,相关,语义搜索,0.5,1
R19092,任务,相关,很多系统,0.5,1
R19093,任务,相关,都会使用知识库,0.5,1
R19094,系统,相关,很多系统,0.5,1
R19095,系统,相关,都会使用知识库,0.5,1
R19096,知识库,相关,很多系统,0.5,1
R19097,知识库,相关,都会使用知识库,0.5,1
R19098,很多系统,相关,都会使用知识库,0.5,1
R19099,很多系统,相关,很多系统都会使用知识,0.5,1
R19100,很多系统,相关,知识库作为提升其,0.5,1
R19101,都会使用知识库,相关,很多系统都会使用知识,0.5,1
R19102,都会使用知识库,相关,知识库作为提升其,0.5,1
R19103,系统,相关,在问答系统,0.5,1
R19104,实体,相关,过实体链接系统,0.5,1
R19105,链接,相关,过实体链接系统,0.5,1
R19106,系统,相关,对应,0.5,1
R19107,系统,相关,过实体链接系统,0.5,1
R19108,系统,相关,的实体与知识库,0.5,1
R19109,系统,相关,与知识库,0.5,1
R19110,知识库,相关,过实体链接系统,0.5,1
R19111,知识库,相关,实体链接系统,0.5,1
R19112,问句,相关,对应,0.5,1
R19113,问句,相关,过实体链接系统,0.5,1
R19114,问句,相关,实体链接系统,0.5,1
R19115,问句,相关,的实体与知识库,0.5,1
R19116,问句,相关,与知识库,0.5,1
R19117,对应,相关,的实体与知识库,0.5,1
R19118,对应,相关,与知识库,0.5,1
R19119,对应,相关,即可将问句中的实体与知识,0.5,1
